50edf1bb01f965f14bee7527c3bed42f,RJ
91489087a2f86dd3476f0d949946aea2,SP
0d2ff29c36a65d389738620aa2f4e145,SP
41e9548a0f8a774ff63837fa26f9839d,SP
2acdf2f6aadbbfede01eccc71529cdb1,RS
6cd0ab1128ac257e65a2ff5e7b8da810,PR
8ea19bb36a76ba5761524ef17ba268e7,PI
17acafdbb192d45b5d7f4c8ae536bd0b,SP
b7d75a382d48af7918464a319d6b5587,MG
39e80f37ce682233db7e2474fcdcdcdd,SP
bf391aa5a48fbaee55092f1993be3926,MA
60737004a5ba9b76bd54988608ff46fe,ES
b8f26e9e2db5ca6ecf0223a40994e02b,RJ
9e226cfa83b3ebd7c9aa0650697ecce2,RJ
513f24c01c5b22fe1b97bb2ff08f1808,SP
d561b165e65a10cc1e1b0540793d9765,SP
c74f90c33e410e49b09295977ad0e632,SP
f02997f50d14ca353efc7da32d363a8d,RS
8e84900e687c4174501c7731e63f09c5,MG
f8d12036818f22bd2f2fcbec27b9e6a6,SP
c86b9d401a0061cb8eedd4bd55633b77,SP
446178189afff5d8bc533ad62ccde8e4,SP
c30b73483ee7bbfaf54085bd3aec4c9d,RJ
8943a458333bbd18bea687184981d0c0,SP
21da586f15d2ef58e078fcaf93531052,SE
8915665d20d98e8f92b724593bd3297b,SP
08d04bb6463edf9dfe9d9ec2f066614c,SP
487583258b019590638622dd1f4d6e14,CE
44c880d8fd29bf9ead60d49adfa11c25,MG
15e61b14dbefc4eff85195e9f2f056a5,SP
4e00fe683e7c8bf30fbd92bbac680fb3,SP
da967083abbec2737a518bad144f320d,RS
89e0983a7d1dae20be198c11c8e0251d,RJ
86cbec283637b077fd976d1696a19c0d,SP
960b33a48965dbe311329af76f4aa70f,GO
ee4dac4fe4d15f708ce54254ab5c6bb2,SP
36a80398a8d7c60932411d45ca20c4b6,ES
da8904f0f0d5fb9bd191b004bac41757,MG
d36ce7c3037a8087bee53db85b419b30,SP
030257ba7c48ae61d88268f4c4abe59b,SC
6dce9fbed8fea7b86fa55d91cb8a30b4,RJ
a4d021990afaaa8e7c8c41f9fe72d7ed,SP
7f19d565d956cc2fe3f01a860e841ae4,GO
84ef5497383627f1b47471d44483df53,MG
9e0c8cfab7bdb0ba76c418336f94c865,MG
1145efd0cc4b891ba7df8d75f1530ec0,RJ
716dcf823064b69da58ba0509eb96b1e,SP
cc8f3ef9071478290745b2460abfe9b7,AL
6c6f666712e739bb6761a8baa3676dfe,MG
2640d4ae56b6b352fa74a9acfddf0708,SP
24c8bb9a3191c563c780d12251f1b8ba,BA
aa797b187b5466bc6925aaaa4bb3bed1,PA
64753b1a0fc722c90632f9d9fb9d670d,SP
3208272b8e9b21b56d16be9ec8d03b0a,RJ
507fd1858c4a4323ba84d2d884273832,BA
c2d27c09116a37f13666a80b5351140e,RJ
0423a0c4b6eea9435c2f40758658a2d4,PR
14e02ed12bffbb5f509fa3010586dc88,PR
ccafbef5836bb3f6604cd55c75d54b4b,SP
64a7f1076e9d17d6f5208d3ce76a7eb8,SP
9e7e855c875c273112820c0eb1c836b6,PR
8a2e7ef9053dea531e4dc76bd6d853e6,SP
c99b0302e515be98bb31ac972f1d9379,RS
c7858f425c53bf289b58bbca491fdfb6,RJ
9ec0c5bb4f39470f0198f148f4a8943f,SP
d39b36bae7de866a9bbb376d2b42b96d,SP
9e4e0a6bcb1f18dde9f42bf20dc4383d,MG
cce59bef65abed82362de9db845b005d,PR
c561230659c12a017bdb3a60786bc97a,SP
a9c9705c8059a3dc99fa74cd40e65fa0,BA
e6c1524bfeec6ab7722d1ac3a85c4fcd,MG
d30990aa307dd48e6e9a054b87372fca,SC
bed634711aadd752f21d3bd8b2dcd9c1,BA
bbaa6c0f40859886b427b32cf4bb73d8,MG
9b7aa0e1f05724c044ec8e57d7dd912a,RJ
5fef5cebc61defff53af91f665b3913d,SP
ba7414163652126c43ce52deef540a4a,SP
fc40eaabc96c9f4d6c84ecacb8c95966,PR
8d117567c56145436df4b0472ddffa62,SP
6ee6a13ac4b3e616824015be6ddc5977,PR
3328aef5f5f9e3ab64e01691eedaebaf,SP
f621964af9a78f72764c33882820e953,MG
cb8855bae6bea36802fe3e297ea4bcf2,RS
d67be65466afe0ff78ab3b609c55dc51,RS
d23df2c6c3e51d875f458d123b2b3c90,SP
cb38837f9b2d114a6f916ce7a46a7120,SP
d436a01cbfaa1bc15ecd84318b408a01,PA
033f5ddbb536a477e81abd786f23f452,MG
44116229bacbe481f496fbf77059a987,DF
b6b56e9f292d6bee01d74ee5dd2e4b73,MG
dad91823e2eeed77b5d7972cc652440b,SP
259f937f627731078e955050df3907f5,MG
18ea52dddd0eb6548f78b6a3545ed9a6,SP
4805d62fe2ec69e4290d0ebc213f34d5,SC
d8eaea841567412b155813300cfa7083,CE
59cc3f57e343e37c2f7bef644fe6256a,SP
e74208f5cce1258bbbb9a55463f0d37a,SP
e5dc4f88a7ccf6b7d45b187c661a7343,SP
ac2d501a519f765a4b944b5142a19a33,SP
820f96a3ab9a4eb666f03d086440d610,RJ
9089a76b103deefa3d0edf02bf06ff7b,RN
37f46c48ce060bb1a77065a5d8672ba3,CE
6173b3b1c87bc8c813683822b06149b2,SP
a0522bb0aa2334c442b05fe4c48eafa4,SP
fb413491947c3cdaa43ee5a05f1074fb,SC
0d007bf3edacf8f9b4cf26e3065cb95c,MG
b2bee6fc26529d1c24a385b8632a5409,SP
a31e9efdd03a113a21348ab6843d7e3e,RS
8b248b11dba02be9728a5a80ab3f4081,SP
570f691879071b176cf72fd133287711,SP
00046a560d407e99b969756e0b10f282,RJ
8af426a6bfdde9b527d94404d0fe613f,SP
10595804cffb2dbf2c9dacca0008817b,SP
7cf8db542b84bb0d46c06c5679b50e02,SP
6104d6344ed5ffa39c84b3800921f443,SP
2cbf6cb02acabd657570f14141006bd0,RJ
fbbca623fd2ed0a30fd87061b46980d5,SP
03e82ff4feec050581d548f628bb4490,PR
a8a72553d270066753aae3e20a8d035f,RJ
77c6c090276d77c5c20d52a14a05dd21,SP
d36ad67e31081649d98206e542b056fb,MG
f969f3f292317381d94b67fd9dc40d61,PE
0eb1f7243ce47d7b87fd0615123732b8,RS
ff6b00a007b6c413a1106354f2588a07,RJ
66a597c062ebee2684c57b26d28fc551,SP
2fdffca8dcdf01547529d45f7f4e8e8f,SP
5951a1097ccd1351906878cc59d9f28f,SP
b847a09bbbeb93c30e6702537242b8e0,GO
a7c6c0a5bee0e4ba3376b84385cbff16,RJ
3bed1ed2de380c0df26c6566a00693a9,PA
24847010ba7f47ae100a5e27e6150c54,RJ
35edc4a10a59c8a8224feb8c19a4a864,SP
9925762e9ebced24854c787ad2429492,SC
8697c05aef3093605f0667354b8c7769,RJ
0033823ee55671ac5317d423291333c2,RS
d2a90be3e7253852568d80763b2df91e,SP
3c452be4bf253c6f9a9a04e35f09b220,SP
05748049eafd0da8f0a37ce5cda4dce2,RS
457f70ea74c01f0f5a6754f9f90e8548,BA
10cb0c87548cbc2b667a81ab7e31007d,SP
a1693c7bbde5ca1cd0df54986dfb6767,RJ
b9ee77187e4553b357c44c062399270c,SP
2b76dc3d276278deda563fd2940e4df6,RJ
caa328cc16c5d4342c63362edac36f7d,SP
e3a89345d860faa5a9431ec4fb1e307c,PR
2f5775a3bbdd35ec56e14f8217c990d9,SP
806f3e02b4efdcdc15863987086d5519,SP
38e7cc6d0d44f9359780816a0e29a25f,SP
ad989815eab33d5113ab5bee7f13d72b,DF
e38a0b2efbbdd258b46bf5aa7c0d9d01,SP
cbab0df1c06efe86403afef5dbdff079,MG
b1d84e2aa801586af3b21ed91bb9ae6f,SP
0f684a3f14d10efbcb72b61453fc70d8,SP
012938ae26ceaa758b735826636366f8,SP
5c630d7e047635a87090316b73975cc7,SP
8877f3c1264d413a5033eca3d7510da2,RJ
5a60c7fb98639f84e7b3779748fe0ac0,RJ
2118725b646b0df667831735291dbe7b,PR
4b678fafb0a9ac6fa3ce2670f4cc2a3a,MA
4ad8bd2bde2eecae6aa5a10323c1efc8,SP
17f43f11fb46d92e981d533228ccdf59,MG
39ace54f823a45d4ba2cd3a676c9fe47,SC
8bc42ca5ce2efc8fb60d32fc3055cac1,RS
5cb1ab80b0048fd8243860f80c094980,PE
99e5ffb6f6a73fce0c4eb14560acb6ff,BA
2fcfbb38d054caa24f8520316d575829,SP
59369b62f15106cab010e178b8b2703a,CE
b6be790938b3160be968a4b96eb8873d,SP
703a839a6717be196b82ad74d103c42b,MG
f1e46939e6408b3e6fd46579a37c88b4,SP
96b643bb9f71e44bd5c1a6681f7cc81d,MG
7ec2b3ab3c32f06c03da19590065fadb,MG
531c68ec664816e655ac49a23aa51124,PR
b28341d29236a550d729f6f74aff6474,PE
807b72b40be5c4b62b8588fc89d8c3bd,RJ
44a1ff0b539aa8b17c16cc9c98294420,BA
7dc0154535f86be3f1a41d736db8206c,SC
3c4e8510fe74acda6c7b8fe81e34b46a,MG
86857542d8205f424cada5567265c6ba,SP
435f592ccbe131348a3d9d496b7ab5a0,RJ
2ee87cede5826cd6458393028d3ec739,SP
3365f99d277e162bfa8eec5b9596212e,SP
eb0424db69f42111ab7c8e8dcb5307c8,RJ
9b77c66429d60da698935191d5c1447c,SP
438cfe36b53de47ae14cc3e7185468bb,RJ
5d8a568f568fe7309898ecafae5e7211,GO
3fd7c402c2376ddd9c4b06ba5b3ca6a4,SP
fdb91cc7facafdba34d320bf52cdf8c4,SP
5c3438327a067e8d27565c9591bb2ed3,SE
e5ebeccac97f5d1d0580b471b47a8843,BA
808edf32ba781b5b1c5875a56cfe402b,RJ
0bf622b6f70b7f7f0af5948b9886af09,MG
6f33a63d6ceb7f99d7dbb8d993ddb620,RJ
f10f498c2eeb29358c7e5d81a8b0c91f,MG
f19622365d4c40c686c8ca3bec559e48,RJ
03b55ad524882ea886665ce748ad0c0f,SP
e24bfe617491b1049d94bc4e5245da53,SP
2800b82a7d904585f1f78639be21f877,RJ
bee4fda0042266fc0d05b2a3dc7e1955,SP
93d7698c4b1a642da516347f577c4686,DF
66d54f0c4b597dbc5ae55f45bf4354cf,SP
164baa0609f021bbb59ebed4e637c0f2,MG
c74a2fe2283e8a8bb7129c75ac770162,RJ
f070c29c9efc29501d6c7540ac317aa6,SP
66ec8d0fb367fcad9f43c50264036a4d,RJ
69c132118704b5773040b96ba8cd67d3,SP
0667de33efbc52c6313bb98eae210182,MG
fdbc7516376d14a129da25bdfc80b3a5,DF
360b9136547fb569745fe24b675d6565,RJ
ab1c95ee88c4f010e6cdc59b1e925228,SP
c8612759068c7216331e5dfb73b47ba1,RJ
d0360e99592173aa5bd39165c3ab3e28,PA
27f99ea5e69c636176747c2142b393be,SP
5f978a59ff0d88d6c665ec75ffa8bc5f,SP
c30dc83700d4b4f4e9a1f852bd60a3b4,RJ
0f96da4e84f2c6fa860116a023c1744d,SP
cd2398835882d7dd6c432525319071af,CE
c017996652c06e2cdda218e87125e17a,SP
74fec52b25cd89db5c64b3ad5a7fc425,PE
ba0bc48c8813635bfaac7d201af8fdd3,RJ
9fff124c067a8e923fbcf6cdea20ea56,RJ
1addc7d0ea1d5587f4cec79230ef78c5,MG
2ef8398f62042a2b4fb8a0bace741671,RS
e8af75d51a3972af7ed977ad4855aad6,DF
c6d90ccb4260e1d4ec587ab1463752c2,RS
43a9d2a398e6cc3fb4e10a766d0458e5,ES
7fdc2eaa95af7ee23782559451286547,PB
9cb84aae8a6bdba16a587a7aa0494788,SP
d99da7c51eda5585210a61d54fd1994c,RS
c54441883076342cdd91c5f17ea64ee5,SP
652401990964326fac92dbdf8ebd673a,PR
48ab76836bb0bcf7b01517f87644ebf1,SE
bb994f5e181a796ea6ec46a53c7f6928,RS
95bd4d151ed873edafbdd0046e091152,CE
9112f67cff437f03c7617e0b7a72846c,SP
f993b0045d93d3f6c49417bc141e3161,SP
920ec9381aa6721f9e3928edcd0f9ff1,SP
a2275d6d5cd707a2bdc00b70b8098109,SP
4dec66cb2a457ca68a6b8e431d375a11,RJ
d45cfb2ed69ddf56d6fadc0c3e8b2767,MG
a1d11c86c04b7d1902367e61fb144d79,RJ
7bced3969d47023b7ab580e4cfdda7ed,SP
55c659609e77669f57655706b9777eb9,MG
94b6aa1f152173976f523dfc04cd11fa,SP
53de046ee8ad4bbe74dc77b0a5ad8c52,SP
f064dfebf1746622218a28ce2c345c48,SP
dde0187dbe85319c8e57d879e6b616a3,SP
758c08b6ea220ebc93f6048997872592,MG
3f19da611727884c02f38af96ac4c622,SP
868c2c47163497b50be2e28d3ea04787,RJ
92148a85c89c0da621cdc0e1810a23f7,RJ
ab8238abc2ffe92f45b9c14b9f7f33f8,PE
7cca0ce64c6ab88bade8f65037eac121,MG
3c17af24cda9bc98674f6d7196cd5af9,RJ
8e5fb420cf8c57efbdf1632de43b3f16,BA
692a966102bb3e6faead0f03fcd197b7,MS
bbefd632c5ef63a5c0e4ed79e72ad553,SC
eec909ab0da04f0d3e92f898c6994d37,RJ
be3fb1099513e32c002c7855a40f09bc,SP
1470ea637a213181fd75f1f67921bd40,PR
f7471a53a0c6b77889d13862ef714426,SP
ec1b208f54047679c3b2c982e22872d0,DF
2b0bd5eca653853a14cd538cc974a7d0,BA
9c83b804468c03febbb92653cb841822,SP
6fbe0377694f4ac9fd265961072bf0c7,SP
7d330f9363872d46a4d38361586876a9,ES
13bbb5ef6f8db9469c6bbc69d9542872,SP
50b8b4cab929af86f74e888b73a460c7,SP
a08653fb77996ef39f8dca7e4c231fd1,RS
c3bb4adf79d8cdb402731cee2fc0f861,RJ
cc1b493af97ae700d97fce303d5af14e,SP
138eb7784345a6df16c545bbadcdc9c4,BA
94043b53a282a595f1d3b5abf5a05e0b,GO
19100838c0b5153ea3badd6b15191c17,RJ
ff34f9709f14bcc2edb11bcf86941751,RJ
41c3397f98f68a96ed458e8db47782e5,SP
c81fe5c30e1cfabfeb1225fa672ffafa,PR
f6491b702a81fb2c4b8e25d5ab0e56c4,BA
cfe75ab6c94e28d2fb65a562c7e729c6,RJ
db4ed23635ef5d8105c78ecc17fc34a9,SP
ebc886e9e3226e7da3ccb10bba7c5c4e,MG
7cfb0a73dcdd12e435a0f51414aa3e07,BA
77966b1f338d75236f8405b71cacfa36,SC
ef39a324543d636b72fc7bec637077ce,SC
e94397bc81d08a1d2a95ed0882b8bbb8,CE
df5109a90fdf4b8749ff1f40ad43aad7,DF
91c66f98e2690e4f7957e24809a03266,MG
238d29fa96922070278f9ca31e53b4ea,SP
b001541b13d3ee5c51092d7565cf0fca,SP
cd364daef2e9c1cd294de16a8aa22844,SP
a06d256918aced7588c2acf33a4238da,MG
af5a08cfd606f40b7ecc0a4bf9f102db,MG
a8413ee5332b66e830274ce87d490fed,SP
346b79c7102f7d64c113a6f9682b2a98,RJ
85656b4b0f9caf3178455f3abff2b142,MG
3f887ff09d642f0cfc712a5f6751c5c7,PR
d65bbb03192f8c34ba26b0208ab6cd32,RJ
bb68bae4ec9b0b46b26e003f01459c0e,MA
53e10cb176c40df632c8250f2f3e5880,MS
588b8618f4c816db21bfa2428060c663,RJ
b508f17766dbf8744877880acaf0be4c,MG
1eef2bcc23c75349976a65957e2e105b,SP
bfadadd0d97f4c52f859c1c4d809edf9,PR
399f1d244d4cd03e3687a5fc94c28604,SP
4d77375c6dcb70bcc7e85e9745a7f61a,SE
718367a7075a1c1b26334463f46cead2,SP
2b580c73f38a115457a7d8e5f7e96f7f,SP
a5bfea387ffb4b85ef0e5f849d2ceee2,ES
bd985ccb5e83e8fea3144ef00f602de7,SP
9b49896c37e6556e1fab54d5bf0f817c,RS
b84ea048b9f3abfe7253fbe3f96c1933,SP
